4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	
4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	
4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	
5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	
5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	
5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	
5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	
5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	
5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	
5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	
5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	5.7000000000	
5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	5.6700000000	
5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	5.6100000000	
5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	5.5200000000	
5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	5.4000000000	
5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	5.2500000000	
5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	5.0700000000	
4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	4.8600000000	
4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	4.6200000000	
4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	4.3500000000	
4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	4.0500000000	
3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	3.7200000000	
3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	3.3600000000	
2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	2.9700000000	
2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	2.5500000000	
2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	2.1000000000	
1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	1.6200000000	
1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	1.1100000000	
0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	0.5700000000	
-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	
